"ID","Nombre VM","Estado","Estatus","CPU CORES","vCPUs","CPU Asignado Mhz","CPU Uso Mhz","MEM Asignada(GB)","MEM Uso (GB)","Disco Asignado (GB)","Disco Uso (GB)","Disco Read Latency","Disco Write Latency","Disco Read IOPS","Disco Write IOPS","Sistema Op.","IP address","Host","Path"
"2de62e40-67d0-5b76-9781-b8d907e946f2","SERVAPP01-PRE","POWERED_ON","OK","4","4","0","42","32","0.3193359375","220","65.55100991670042","0","0","0","0","Microsoft Windows Server 2008 R2 (64-bit)","192.168.68.138","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] SERVAPP01-PRE/SERVAPP01-PRE.vmx"
"da5ea1b9-bd26-54cf-bdbe-50bfeeb2d500","PAECOPTIINK3","POWERED_ON","OK","4","4","0","168","8","0.5595703125","140","60.01224591303617","0","0","0","0","Microsoft Windows Server 2012 (64-bit)","192.168.68.149","esxi-surco-01.comercio.local","[DS-SYNC-001] PAECOPTIINK3/PAECOPTIINK3.vmx"
"3bdb4402-5ff9-51bf-816a-28576003ca6a","vcenter-eeec","POWERED_ON","OK","4","4","0","462","21","3.359375","2051.8076171875","211.9490118548274","0","0","0","1752","Other 3.x or later Linux (64-bit)","10.50.0.10","esxi-surco-02.comercio.local","[DS-SYNC-001] vcenter-eeec/vcenter-eeec.vmx"
"1ea88ac2-57b6-50c9-ad9f-eb827544e601","SRAPPTES01","POWERED_ON","OK","6","6","0","63","8","0.3193359375","120","128.10453846957535","0","0","0","269","Microsoft Windows Server 2022 (64-bit)","10.10.30.11","esxi-surco-03.comercio.local","[DS-VIC-LC-001] SRAPPTES01/SRAPPTES01.vmx"
"d9ec7e4c-3bf4-5e84-90a7-d7556363708e","LCECVBSRV03","POWERED_ON","OK","6","6","0","105","8","0.4794921875","140","148.108963387087","0","0","0","424","Microsoft Windows Server 2022 (64-bit)","10.50.0.50","esxi-surco-03.comercio.local","[DS-VIC-LC-001] LCECVBSRV03/LCECVBSRV03.vmx"
"daa80d97-0a84-5b85-a133-312e5be89804","HPEMETERING","POWERED_ON","OK","4","4","0","63","8","0.4794921875","140","148.0867679817602","17","0","10","556","Microsoft Windows Server 2022 (64-bit)","10.50.0.51","esxi-surco-03.comercio.local","[DS-VIC-LC-001] HPEMETERING/HPEMETERING.vmx"
"74e53f6d-9a97-585f-8382-011e8705c587","LCECVBSRV04","POWERED_ON","OK","6","6","0","63","8","0.2392578125","120","128.10570840723813","0","0","0","244","Microsoft Windows Server 2022 (64-bit)","10.10.30.5","esxi-surco-03.comercio.local","[DS-VIC-LC-001] LCECVBSRV04/LCECVBSRV04.vmx"
"838e0c21-9bfb-56b9-aa96-22e2e4d19786","VMware-vRealize-Log-Insight-8.18.1.0-24395570","POWERED_ON","OK","4","4","0","1134","8","3.119140625","530","538.0855430904776","0","0","576","7609","Other 3.x or later Linux (64-bit)","10.50.0.16","esxi-lurin-01.comercio.local","[DS-PAN-LC-003] VMware-vRealize-Log-Insight-8.18.1.0-24395570/VMware-vRealize-Log-Insight-8.18.1.0-24395570.vmx"
"9242beca-140b-50e1-96f1-2796fcea4f3b","VMware-SHD-4.0.7-24409689","POWERED_ON","OK","4","4","0","21","16","0.1591796875","250.625","266.710256411694","0","0","0","0","VMware Photon OS (64-bit)","10.50.0.17","esxi-lurin-01.comercio.local","[DS-PAN-LC-004] VMware-SHD-4.0.7-24409689/VMware-SHD-4.0.7-24409689.vmx"
"dfce8f65-9220-590f-bf32-0e5fbef36c7b","OpsRampGateway-1805","POWERED_ON","OK","4","4","0","126","8","1.359375","60","68.08484537899494","0","0","0","1298","Ubuntu Linux (64-bit)","10.50.0.52","esxi-surco-01.comercio.local","[DS-SYNC-001] OpsRampGateway-1805/OpsRampGateway-1805.vmx"
"ddac6c91-c10e-586e-914c-7edc8a05b404","LCECPWDSD","POWERED_ON","OK","8","32","0","63","5.859375","0.46875","30","35.96279669366777","0","0","0","504","Ubuntu Linux (64-bit)","","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] LCECPWDSD/LCECPWDSD.vmx"
"3e8f9eaf-e9fb-5cda-822e-449d7135af24","LCECREMOTOSD","POWERED_ON","OK","4","8","0","63","6.8359375","0.205078125","30","36.931121468544006","0","0","0","7655","Ubuntu Linux (64-bit)","","esxi-surco-03.comercio.local","[DS-VIC-LC-002] LCECREMOTOSD/LCECREMOTOSD.vmx"
"061689f0-ce91-531e-8429-bfef7df78129","PAECOCSINV","POWERED_ON","OK","4","8","0","105","5.859375","0.99609375","50","55.9592232555151","0","0","0","1724","Debian GNU/Linux 11 (64-bit)","10.10.28.50","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECOCSINV/PAECOCSINV.vmx"
"408a2b78-79cd-5077-8021-150b2ac4c8e2","PAECBLACKMAGIC1","POWERED_ON","OK","2","2","0","84","16","0.4794921875","200.84765625","241.16785237845033","0","0","1","380","Microsoft Windows Server 2012 (64-bit)","192.168.62.150","esxi-surco-03.comercio.local","[DS-VIC-LC-001] PAECBLACKMAGIC1/PAECBLACKMAGIC1.vmx"
"10b497d4-9740-54ed-90f5-3a57447dd7d5","LCECMONI06","POWERED_ON","OK","4","16","0","84","5","0.5","50","55.09472185559571","0","0","0","514","Debian GNU/Linux 11 (64-bit)","10.10.35.84","esxi-lurin-01.comercio.local","[DS-PAN-LC-002] LCECMONI06/LCECMONI06.vmx"
"2c776694-c3bb-5b40-978c-e97c3c995272","LCECPBIGW","POWERED_ON","OK","4","4","0","105","16","0.4794921875","150","63.18443979229778","0","0","0","687","Microsoft Windows Server 2016 or later (64-bit)","10.10.35.201","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECPBIGW/LCECPBIGW.vmx"
"5ef0932f-9d21-568f-8dcb-1f11b1d805cf","LCECMEPMP1","POWERED_ON","OK","4","4","0","294","32","0.9599609375","330.85546875","362.9559576548636","0","0","5","0","Microsoft Windows Server 2016 (64-bit)","10.10.35.121","esxi-surco-03.comercio.local","[DS-VIC-LC-001] LCECMEPMP1/LCECMEPMP1.vmx"
"afeaca96-e3cd-56a9-9a33-f0ec179e1ddb","LCECADMI01","POWERED_ON","OK","2","2","0","399","32","2.8798828125","580.8479995727539","542.8516606260091","0","0","481","57766","Microsoft Windows Server 2012 (64-bit)","10.10.35.88","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECADMI01/LCECADMI01.vmx"
"23d0b42d-a59c-5057-b7bd-03d49961cf7f","W2K22_MAYO_2025","POWERED_OFF","OK","2","2","0","0","8","0","150","19.429702317342162","0","0","0","0","Microsoft Windows Server 2016 (64-bit)","","esxi-surco-01.comercio.local","[DS-PAN-LC-001] W2K22_MAYO_2025/W2K22_MAYO_2025.vmtx"
"4233312b-6bdf-5cab-9d69-937ba660c14e","PAECMEREDES","POWERED_ON","OK","2","2","0","105","8","0.7197265625","150","70.41310004331172","0","0","9","521","Microsoft Windows Server 2016 (64-bit)","10.50.0.60","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PAECMEREDES/PAECMEREDES.vmx"
"cc91385e-e792-5722-b0b0-77910797f336","PAECPCMO06-C","POWERED_ON","OK","2","2","0","147","16","1.759765625","60.6708984375","76.75722684897482","0","0","0","923","Microsoft Windows 10 (64-bit)","10.10.35.181","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] PAECPCMO06-C/PAECPCMO06-C.vmx"
"40059bec-683e-5474-8809-777dbcf74b62","LCECMEPMPS","POWERED_ON","OK","4","4","0","231","32","1.599609375","450","358.9850859902799","3","0","9","0","Microsoft Windows Server 2016 (64-bit)","10.10.35.127","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] LCECMEPMPS/LCECMEPMPS.vmx"
"0dc04987-bbfe-55fd-81c6-b048160d48c4","LCECTESRV13","POWERED_ON","OK","4","4","0","630","32","1.919921875","150","153.78037348389626","0","0","0","2018","Microsoft Windows Server 2016 (64-bit)","10.10.35.132","esxi-surco-03.comercio.local","[DS-VIC-LC-001] LCECTESRV13/LCECTESRV13.vmx"
"56a87829-1a6e-54cb-95e3-814c51c65341","LCECTESRV20","POWERED_ON","OK","4","4","0","168","32","0.3193359375","400","255.80172998271883","0","0","0","0","Microsoft Windows Server 2016 (64-bit)","10.10.35.131","esxi-surco-02.comercio.local","[DS-SYNC-001] LCECTESRV20/LCECTESRV20.vmx"
"4d37440b-bd40-5cc2-9833-6a90a1da3fda","HIPERION01-C","POWERED_ON","OK","6","36","0","231","16","0.3193359375","1970","1511.68899063766","0","0","0","0","Red Hat Enterprise Linux 6 (64-bit)","10.10.3.12","esxi-lurin-01.comercio.local","[DS-VIC-LC-005] HIPERION01-C/HIPERION01-C.vmx"
"ea3969fd-bfe0-59c9-a8a1-ede78c049714","LCECADMI90","POWERED_ON","OK","2","4","0","504","32","2.8798828125","150","182.08162696380168","1","0","40","2440","Microsoft Windows 11 (64-bit)","10.10.35.191","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECADMI90/LCECADMI90.vmx"
"50eaafbf-d493-50d3-beeb-b3e62e42f4b6","LCECDHCP02","POWERED_ON","OK","4","4","0","63","32","0.3193359375","150","56.93252818286419","0","1","0","245","Microsoft Windows Server 2016 (64-bit)","192.168.62.136","esxi-lurin-01.comercio.local","[DS-SYNC-001] LCECDHCP02/LCECDHCP02.vmx"
"a1c583d0-9745-5773-b1f7-1148f683e6d8","LCECDHCP01","POWERED_ON","OK","4","4","0","84","32","0.3193359375","160","69.9762153038755","0","0","0","231","Microsoft Windows Server 2016 (64-bit)","10.10.35.39","esxi-lurin-01.comercio.local","[DS-SYNC-001] LCECDHCP01/LCECDHCP01.vmx"
"7513c101-149e-5a47-9a5e-45973c9046b1","W11-ESTACION","POWERED_OFF","OK","2","2","0","0","8","0","150","150.00028751511127","0","0","0","0","Microsoft Windows 11 (64-bit)","","esxi-surco-01.comercio.local","[DS-PAN-LC-004] W11-ESTACION/W11-ESTACION.vmtx"
"60ace0a1-e708-5bf3-97c2-7f240588253e","PCEC069635-VM","POWERED_ON","OK","4","4","0","2667","18","11.51953125","485","390.059837452136","0","0","137183","0","Microsoft Windows 8 (64-bit)","192.168.69.40","esxi-lurin-01.comercio.local","[DS-PAN-LC-001] PCEC069635-VM/PCEC069635-VM.vmx"
"ca51629b-b700-5eab-ae88-56da702f1829","W8-ESTACION","POWERED_OFF","OK","2","2","0","0","8","0","170","109.10646010283381","0","0","0","0","Microsoft Windows 8 (64-bit)","","esxi-lurin-01.comercio.local","[DS-PAN-LC-004] W8-ESTACION/W8-ESTACION.vmtx"
"3aceb79a-b057-5552-a409-39a1887e26ed","LCECGWPBIAWS01","POWERED_ON","OK","4","16","0","84","15.71875","0.6279296875","250","265.9420347250998","0","0","0","0","Microsoft Windows Server 2019 (64-bit)","10.10.35.202","esxi-surco-03.comercio.local","[DS-PAN-LC-004] LCECGWPBIAWS01/LCECGWPBIAWS01.vmx"
"51dffde3-f7b4-5eb7-b4e8-5b5d62eebdeb","LCECTESRV30","POWERED_ON","OK","6","6","0","210","64","1.279296875","250","162.5813961820677","0","0","0","0","Microsoft Windows Server 2016 (64-bit)","10.10.28.75","esxi-lurin-01.comercio.local","[DS-SYNC-001] LCECTESRV30/LCECTESRV30.vmx"
"c7049613-acd3-52a7-a68b-de361b63ffab","W2K22_ENE_2026_ENG","POWERED_OFF","OK","2","2","0","0","8","0","150","150.000920352526","0","0","0","0","Microsoft Windows Server 2022 (64-bit)","","esxi-surco-02.comercio.local","[DS-PAN-LC-001] W2K22_ENE_2026_ENG/W2K22_ENE_2026_ENG.vmtx"
"0abdbf62-c268-5854-b99b-f611664af9d1","LCECENTRAADCONECT","POWERED_OFF","OK","2","2","0","0","16","0","150","150.0005499543622","0","0","0","0","Microsoft Windows Server 2022 (64-bit)","","esxi-lurin-02.comercio.local","[DS-SYNC-001] LCECENTRAADCONECT/LCECENTRAADCONECT.vmtx"
"5531501a-0e05-5269-b0d4-564436c27862","LCECENTRAADCON","POWERED_ON","OK","2","4","0","168","16","1.119140625","150","166.08150772098452","27","1","16","641","Microsoft Windows Server 2022 (64-bit)","10.10.35.124","esxi-lurin-02.comercio.local","[DS-SYNC-003] LCECENTRAADCON/LCECENTRAADCON.vmx"
"f01910eb-698d-5244-98b0-fed6a6e53a0c","observer","POWERED_ON","OK","2","2","0","21","8","0.1591796875","12","20.080289632081985","0","0","0","48","Ubuntu Linux (64-bit)","10.50.0.70","esxi-surco-01.comercio.local","[DS-PAN-LC-009] observer/observer.vmx"
"b8ce1b41-4ca2-538b-8e21-f19ae49079d5","vcpes-3.4.20260126","POWERED_ON","OK","2","4","0","42","4","0.0390625","40","44.083690762519836","0","0","0","83","Ubuntu Linux (64-bit)","10.10.28.30","esxi-lurin-02.comercio.local","[DS-PAN-LC-004] vcpes-3.4.20260126/vcpes-3.4.20260126.vmx"
"b217e284-e778-5a04-8fea-d63c6b5fe5a0","PAECNEWSDRIVE","POWERED_ON","OK","4","4","0","84","16","0.4794921875","150","66.66157598141581","0","1","0","332","Microsoft Windows Server 2016 (64-bit)","192.168.62.149","esxi-lurin-02.comercio.local","[DS-SYNC-001] PAECNEWSDRIVE/PAECNEWSDRIVE.vmx"
"859814c2-e554-5fdf-bf1a-d97ca6e0ad9f","LCECW11QA01","POWERED_ON","OK","4","16","0","3717","64","8.9599609375","200","228.63842338416725","6","0","1567","488","Microsoft Windows 11 (64-bit)","10.10.21.32","esxi-lurin-02.comercio.local","[DS-VIC-LC-005] LCECW11QA01/LCECW11QA01.vmx"
"71e078e0-e07a-56a4-a384-059cabce1d12","LCECW10QA05-CLON","POWERED_OFF","OK","8","16","0","0","64","0","100","77.27247700095177","0","0","0","0","Microsoft Windows 10 (64-bit)","","esxi-surco-03.comercio.local","[DS-SYNC-001] LCECW10QA05-CLON/LCECW10QA05-CLON.vmtx"
"9f75d063-0199-5db3-8121-b593f516dd81","LCECADMI02","POWERED_ON","OK","4","4","0","126","32","0.6396484375","50.84765625","82.93253786116838","0","0","6","2113","Microsoft Windows Server 2012 (64-bit)","10.10.35.87","esxi-lurin-02.comercio.local","[DS-PAN-LC-001] LCECADMI02/LCECADMI02.vmx"
"90c26a42-4aa4-5f7e-bb3e-b7d1f8d2a69a","LCECSERVL009","POWERED_ON","OK","4","16","0","126","32","0.3193359375","150","182.086185477674","0","0","0","444","Microsoft Windows Server 2022 (64-bit)","192.168.5.20","esxi-surco-03.comercio.local","[DS-SYNC-001] LCECSERVL009/LCECSERVL009.vmx"
"766a1c4f-13ed-5bf5-bbc0-a0838f8844c7","LCECADMI01-C2","POWERED_ON","OK","2","2","0","189","32","0.6396484375","660.8486328125","601.2604743465781","0","0","0","721","Microsoft Windows Server 2012 (64-bit)","10.10.35.88","esxi-surco-03.comercio.local","[DS-VIC-LC-001] LCECADMI01-C2/LCECADMI01-C2.vmx"
"0b84ee59-1958-5d8c-9339-df1b81a6f3bc","LCECTERMINAL","POWERED_ON","OK","8","8","0","693","128","7.6796875","150","173.5557295512408","0","1","9","839","Microsoft Windows Server 2016 (64-bit)","192.168.69.4","esxi-lurin-02.comercio.local","[DS-SYNC-003] LCECTERMINAL/LCECTERMINAL.vmx"
